payment_id,amount_inr,payment_method,card_network,is_promo_applied,account_age_days,past_order_count,past_refund_ratio,orders_in_last_30mins,device_account_count,ip_to_delivery_dist_km,is_payment_fraud,is_refund_abuse,is_high_risk
pay_Zom3862327,2059,upi,none,0,237,39,0.168,0,1,6.73,0,0,0
pay_Zom1479346,2059,upi,none,1,138,22,0.042,0,1,4.55,0,0,0
pay_Zom1589802,252,upi,none,0,204,31,0.054,0,1,0.12,0,0,0
pay_Zom6986802,252,upi,none,1,37,2,0.013,0,1,0.59,0,0,0
pay_Zom6455972,252,upi,none,0,260,44,0.154,0,1,9.29,0,0,0
pay_Zom8988550,2059,upi,none,1,56,8,0.088,0,1,2.4,0,0,0
pay_Zom8838205,252,netbanking,none,0,229,35,0.149,0,1,3.58,0,0,0
pay_Zom5570355,252,card,visa,0,76,12,0.007,0,1,0.35,0,0,0
pay_Zom8463259,252,upi,none,0,37,6,0.05,0,1,3.01,0,0,0
pay_Zom3266851,252,upi,none,0,36,2,0.016,0,1,6.55,0,0,0
pay_Zom3970181,252,card,visa,0,100,4,0.074,0,1,8.15,0,0,0
pay_Zom8659527,3360,upi,none,0,9,1,0.155,0,1,2.1,0,0,0
pay_Zom8297709,252,card,rupay,0,319,35,0.135,1,1,3.09,0,0,0
pay_Zom9782198,2059,upi,none,0,38,2,0.186,0,1,4.58,0,0,0
pay_Zom9955411,2059,netbanking,none,1,49,6,0.039,0,1,1.78,0,0,0
pay_Zom6195254,252,card,rupay,0,31,0,0.008,0,1,1.21,0,0,0
pay_Zom6824517,252,card,mastercard,0,0,0,0.196,2,1,0.33,0,0,0
pay_Zom9080774,252,card,rupay,0,141,10,0.14,1,1,0.76,0,0,0
pay_Zom4810582,252,upi,none,0,107,5,0.039,0,1,14.2,0,0,0
pay_Zom2502467,2059,upi,none,1,199,26,0.084,0,1,7.17,0,0,0
pay_Zom8413185,252,upi,none,0,5,0,0.023,0,1,1.49,0,0,0
pay_Zom6165171,252,upi,none,0,316,39,0.064,0,1,6.21,0,0,0
pay_Zom7136825,252,upi,none,0,48,5,0.142,0,1,5.07,0,0,0
pay_Zom7915632,3360,upi,none,1,293,6,0.196,0,2,11.99,0,0,0
pay_Zom5358838,2059,card,amex,0,13,1,0.067,1,1,0.14,0,0,0
pay_Zom3612506,2059,upi,none,1,163,24,0.156,0,1,3.03,0,0,0
pay_Zom6093108,2059,upi,none,0,103,12,0.055,0,1,4.22,0,0,0
pay_Zom1177097,252,upi,none,1,53,2,0.115,1,1,6.19,0,0,0
pay_Zom1001549,2059,upi,none,0,9,1,0.144,0,1,5.68,0,1,1
pay_Zom9779789,252,upi,none,1,111,19,0.018,0,1,1.13,0,0,0
pay_Zom3286742,2059,netbanking,none,0,3,0,0.012,0,1,4.26,0,0,0
pay_Zom6769431,2059,upi,none,0,83,4,0.156,0,3,5.81,1,0,1
pay_Zom5811072,252,upi,none,1,111,8,0.055,0,1,2.54,0,0,0
pay_Zom8871835,2059,upi,none,0,158,4,0.131,0,1,2.43,0,0,0
pay_Zom9977469,3360,upi,none,0,569,90,0.244,0,1,2.04,0,0,0
pay_Zom1139537,252,card,mastercard,1,36,6,0.107,0,1,0.82,0,0,0
pay_Zom9253243,2059,upi,none,0,46,5,0.078,0,1,6.27,0,0,0
pay_Zom9003857,252,upi,none,0,50,7,0.059,0,1,2.44,0,0,0
pay_Zom6026630,252,upi,none,0,157,19,0.205,0,1,0.51,0,0,0
pay_Zom1153219,252,netbanking,none,0,322,25,0.374,0,1,8.6,0,1,1
pay_Zom8221506,252,upi,none,1,439,53,0.108,0,1,6.52,0,0,0
pay_Zom5914425,3360,card,mastercard,0,349,53,0.24,0,1,1.92,0,0,0
pay_Zom4879150,2059,upi,none,0,253,37,0.207,0,1,5.33,0,0,0
pay_Zom1121097,2059,upi,none,0,564,18,0.036,0,1,0.64,0,0,0
pay_Zom7268704,252,card,visa,0,56,5,0.017,1,1,12.5,0,0,0
pay_Zom4163696,3360,upi,none,1,355,29,0.008,0,1,0.31,0,0,0
pay_Zom7907781,252,upi,none,1,171,23,0.237,0,1,7.47,0,1,1
pay_Zom8333427,2059,upi,none,0,22,2,0.121,0,1,21.58,0,0,0
pay_Zom7622840,252,upi,none,0,5,0,0.169,0,1,1.2,0,0,0
pay_Zom5192561,252,card,visa,1,28,3,0.218,1,1,5.85,0,0,0
pay_Zom3739207,2059,upi,none,0,181,17,0.024,0,1,8.58,0,0,0
pay_Zom7538471,252,card,amex,0,119,7,0.147,0,1,10.67,0,0,0
pay_Zom7347794,252,upi,none,0,30,4,0.009,1,1,4.46,0,0,0
pay_Zom4700926,252,upi,none,0,162,6,0.215,0,1,3.39,0,0,0
pay_Zom5412076,252,card,visa,1,18,0,0.03,0,1,0.39,0,0,0
pay_Zom2328918,252,upi,none,0,207,8,0.027,0,1,2.22,0,0,0
pay_Zom8084001,252,upi,none,1,189,8,0.278,0,1,1.75,0,1,1
pay_Zom5019180,252,upi,none,0,431,45,0.005,1,1,0.08,0,0,0
pay_Zom9667278,252,upi,none,0,19,2,0.05,0,2,1.18,0,0,0
pay_Zom5561139,2059,card,rupay,1,284,26,0.024,0,1,4.76,0,0,0
pay_Zom5776085,252,upi,none,1,50,2,0.031,0,1,1.27,0,0,0
pay_Zom9924543,3360,upi,none,1,64,2,0.101,0,1,0.12,0,0,0
pay_Zom5510085,2059,card,rupay,0,75,7,0.108,0,1,5.15,0,0,0
pay_Zom7927377,252,upi,none,1,118,13,0.246,0,1,5.78,0,0,0
pay_Zom4154127,2059,upi,none,0,630,43,0.13,0,1,0.1,0,0,0
pay_Zom2148634,2059,upi,none,0,109,6,0.078,0,1,6.33,0,0,0
pay_Zom4060284,3360,card,visa,0,313,10,0.1,0,3,5.58,1,0,1
pay_Zom3292170,252,netbanking,none,0,35,0,0.107,0,1,3.4,0,0,0
pay_Zom5858602,252,card,visa,1,60,2,0.273,1,1,0.16,0,0,0
pay_Zom2851472,2059,upi,none,0,84,11,0.027,0,2,10.09,0,0,0
pay_Zom8639388,2059,upi,none,0,46,3,0.018,0,3,0.37,0,0,0
pay_Zom8596173,2059,upi,none,0,451,10,0.179,0,1,4.45,0,0,0
pay_Zom5565653,252,upi,none,0,155,15,0.133,0,1,5.05,0,0,0
pay_Zom9254323,2059,netbanking,none,0,78,8,0.003,1,6,10.29,1,0,1
pay_Zom4150584,3360,upi,none,0,166,14,0.117,1,1,10.32,1,0,1
pay_Zom6379509,252,upi,none,0,75,2,0.034,0,1,1.14,0,0,0
pay_Zom1325400,252,card,rupay,0,2,0,0.032,1,1,0.92,0,0,0
pay_Zom3552641,252,card,mastercard,1,94,12,0.088,0,1,1.85,0,0,0
pay_Zom1832687,2059,upi,none,0,117,9,0.102,0,1,9.59,0,0,0
pay_Zom9975319,2059,upi,none,0,476,38,0.001,0,1,4.51,0,0,0
pay_Zom1371294,2059,upi,none,1,4,0,0.144,1,1,8.51,0,0,0
pay_Zom4119515,252,upi,none,0,86,12,0.049,0,1,0.86,0,0,0
pay_Zom2715864,252,upi,none,1,12,1,0.015,0,1,0.25,0,0,0
pay_Zom5733096,252,upi,none,0,19,0,0.086,0,1,0.09,0,0,0
pay_Zom5516344,252,netbanking,none,1,113,9,0.042,0,3,0.26,0,1,1
pay_Zom3097809,2059,upi,none,0,31,5,0.047,1,1,6.44,0,0,0
pay_Zom8355410,3360,upi,none,0,165,15,0.06,0,1,7.2,0,0,0
pay_Zom1137641,3360,upi,none,0,86,6,0.317,0,1,8.72,0,1,1
pay_Zom4905912,3360,upi,none,0,29,3,0.074,1,1,1.84,0,0,0
pay_Zom2513254,252,upi,none,1,81,4,0.045,0,1,2.2,0,0,0
pay_Zom3528052,252,netbanking,none,0,0,0,0.122,0,1,0.74,0,0,0
pay_Zom1247041,2059,card,amex,0,238,30,0.004,0,1,2.04,0,0,0
pay_Zom9280890,3360,upi,none,0,1,0,0.029,0,1,0.59,1,0,1
pay_Zom4643811,252,card,amex,1,0,0,0.165,0,1,3.37,0,0,0
pay_Zom6736345,252,upi,none,1,113,9,0.027,0,1,0.06,0,0,0
pay_Zom8050508,252,upi,none,0,435,62,0.16,0,3,1.96,0,0,0
pay_Zom6227389,2059,upi,none,0,232,37,0.087,0,1,14.64,0,0,0
pay_Zom9361693,252,card,mastercard,0,34,3,0.067,0,1,18.17,0,0,0
pay_Zom7231009,252,upi,none,0,26,0,0.077,0,1,5.2,0,0,0
pay_Zom8779334,252,upi,none,0,118,18,0.174,0,6,1.24,0,0,0
pay_Zom1532460,252,card,amex,0,207,9,0.223,1,1,0.78,0,0,0
pay_Zom6540652,2059,upi,none,1,53,2,0.217,0,1,0.13,0,0,0
pay_Zom2345920,252,upi,none,1,67,4,0.055,0,1,1.9,0,0,0
pay_Zom3450947,2059,upi,none,0,14,1,0.453,0,1,2.16,0,1,1
pay_Zom1940167,2059,card,visa,0,19,2,0.038,0,1,0.29,0,0,0
pay_Zom5471188,2059,upi,none,1,100,8,0.017,0,1,7.08,0,0,0
pay_Zom7583744,252,upi,none,0,12,0,0.04,0,1,3.68,0,0,0
pay_Zom2197636,3360,netbanking,none,0,27,3,0.017,0,1,1.67,0,0,0
pay_Zom8887754,252,upi,none,1,32,4,0.007,0,1,6.76,0,0,0
pay_Zom4046805,3360,upi,none,0,70,10,0.008,0,1,1.86,0,0,0
pay_Zom4224451,3360,card,visa,0,5,0,0.12,0,1,6.6,0,0,0
pay_Zom5195637,252,card,visa,0,83,2,0.154,1,1,2.4,0,0,0
pay_Zom7401806,252,netbanking,none,0,316,34,0.129,0,1,3.53,0,0,0
pay_Zom1211652,252,upi,none,0,2,0,0.098,0,1,0.4,0,0,0
pay_Zom3046175,252,upi,none,0,119,2,0.054,1,1,1.04,0,0,0
pay_Zom5176895,252,card,amex,0,216,31,0.154,2,1,3.7,0,0,0
pay_Zom7455837,252,card,mastercard,1,44,3,0.05,1,2,1.85,0,0,0
pay_Zom8431651,252,upi,none,0,16,1,0.094,0,1,0.5,0,0,0
pay_Zom5146693,252,upi,none,0,5,0,0.025,1,1,0.59,0,0,0
pay_Zom1562209,252,upi,none,0,123,10,0.083,0,1,4.31,0,0,0
pay_Zom4341683,252,upi,none,0,96,2,0.005,0,1,4.04,0,0,0
pay_Zom8731522,252,netbanking,none,1,31,1,0.052,0,1,4.47,0,0,0
pay_Zom2576392,252,upi,none,0,213,10,0.206,0,1,4.47,0,0,0
pay_Zom9743263,252,upi,none,0,159,28,0.038,0,1,11.37,0,0,0
pay_Zom4497162,252,upi,none,0,38,5,0.168,0,1,12.34,0,0,0
pay_Zom8932696,2059,upi,none,0,167,15,0.091,0,1,1.99,0,0,0
pay_Zom7528399,252,upi,none,0,33,0,0.007,0,2,5.25,0,0,0
pay_Zom6236326,252,card,visa,0,134,5,0.094,0,1,4.68,0,0,0
pay_Zom6420100,252,upi,none,0,15,2,0.016,1,1,0.67,0,0,0
pay_Zom3661058,2059,upi,none,1,141,24,0.152,0,1,5.32,0,0,0
pay_Zom1707762,2059,upi,none,1,32,0,0.07,0,6,6.49,0,1,1
pay_Zom9739692,2059,card,mastercard,1,101,16,0.228,0,1,0.13,0,0,0
pay_Zom3049194,2059,netbanking,none,1,22,1,0.026,0,1,2.6,0,0,0
pay_Zom5249882,252,upi,none,1,155,8,0.067,0,1,1.0,0,0,0
pay_Zom9073692,252,card,rupay,1,7,0,0.007,1,1,9.48,0,1,1
pay_Zom6013251,252,upi,none,0,21,3,0.188,0,1,0.31,0,0,0
pay_Zom4334029,3360,upi,none,0,24,2,0.23,0,1,3.76,0,0,0
pay_Zom7046955,2059,netbanking,none,1,5,0,0.011,0,1,3.66,0,0,0
pay_Zom1873883,2059,upi,none,0,163,9,0.064,1,1,0.45,0,0,0
pay_Zom4653880,252,upi,none,0,475,61,0.106,0,1,5.07,0,0,0
pay_Zom2894625,2059,netbanking,none,0,180,7,0.027,0,1,1.11,0,0,0
pay_Zom4958849,252,card,rupay,0,236,8,0.159,0,2,4.13,0,1,1
pay_Zom8284023,252,upi,none,0,0,0,0.052,0,1,1.01,0,0,0
pay_Zom6444432,252,netbanking,none,0,15,2,0.147,0,1,1.74,0,0,0
pay_Zom1252794,252,upi,none,0,98,12,0.002,0,1,1.4,0,0,0
pay_Zom3807840,252,upi,none,1,457,21,0.004,0,2,3.24,0,1,1
pay_Zom5632190,2059,upi,none,1,129,10,0.05,0,1,3.41,0,0,0
pay_Zom3007387,252,upi,none,1,56,7,0.119,0,1,2.58,0,0,0
pay_Zom7640561,252,card,rupay,1,18,1,0.102,1,1,0.57,0,1,1
pay_Zom5078362,252,upi,none,0,19,3,0.269,0,1,3.63,0,1,1
pay_Zom1149818,252,upi,none,0,54,8,0.001,2,1,0.96,0,0,0
pay_Zom1704531,2059,upi,none,0,150,16,0.047,0,1,1.95,0,0,0
pay_Zom8973718,2059,upi,none,1,3,0,0.016,0,1,14.69,0,0,0
pay_Zom3600333,2059,upi,none,0,229,28,0.033,0,1,6.54,0,0,0
pay_Zom7231035,2059,netbanking,none,1,340,20,0.413,0,1,1.13,0,1,1
pay_Zom2501223,2059,upi,none,0,263,20,0.013,0,1,0.86,0,0,0
pay_Zom5172867,252,upi,none,1,293,12,0.05,0,1,2.94,0,0,0
pay_Zom3645741,2059,upi,none,0,1,0,0.117,2,6,0.32,1,1,1
pay_Zom9387252,252,card,amex,1,456,61,0.022,0,1,2.29,0,1,1
pay_Zom2533463,252,upi,none,0,54,1,0.066,0,1,2.13,0,0,0
pay_Zom6677780,252,upi,none,0,244,26,0.112,1,1,17.95,0,0,0
pay_Zom2007511,2059,upi,none,0,24,1,0.101,1,1,0.11,0,0,0
pay_Zom2002860,2059,upi,none,1,70,10,0.076,0,1,7.31,0,0,0
pay_Zom6964596,252,upi,none,0,5,0,0.015,0,1,9.53,0,0,0
pay_Zom3582322,2059,card,amex,1,4,0,0.008,1,1,3.65,0,0,0
pay_Zom9998515,3360,netbanking,none,1,344,16,0.072,0,1,2.72,0,0,0
pay_Zom2801733,252,upi,none,1,199,21,0.011,0,1,0.54,0,0,0
pay_Zom3111034,252,card,visa,0,90,6,0.083,1,2,4.02,0,1,1
pay_Zom9184645,2059,netbanking,none,0,89,4,0.187,0,1,4.78,0,0,0
pay_Zom4903632,252,netbanking,none,0,165,19,0.053,1,1,4.1,0,0,0
pay_Zom6314007,2059,netbanking,none,1,50,6,0.11,2,6,0.29,0,1,1
pay_Zom6827024,252,card,rupay,1,172,30,0.288,0,1,5.4,0,1,1
pay_Zom8360481,252,upi,none,1,79,10,0.058,1,1,0.91,0,0,0
pay_Zom4237420,2059,upi,none,0,121,12,0.123,0,1,1.07,0,0,0
pay_Zom1358241,2059,upi,none,0,401,66,0.096,0,1,1.74,0,0,0
pay_Zom7337911,2059,card,mastercard,1,76,11,0.077,0,1,3.8,0,1,1
pay_Zom7009053,2059,upi,none,0,65,7,0.186,0,2,2.92,0,0,0
pay_Zom3260430,2059,upi,none,1,283,28,0.044,0,1,4.26,0,0,0
pay_Zom5205984,2059,upi,none,0,279,47,0.013,0,1,3.76,0,0,0
pay_Zom1662507,252,card,amex,0,585,69,0.053,1,1,4.23,0,1,1
pay_Zom9142018,252,card,mastercard,1,96,12,0.034,0,2,1.24,0,0,0
pay_Zom8340032,252,upi,none,0,50,1,0.111,0,1,4.04,0,0,0
pay_Zom5944490,2059,upi,none,0,32,4,0.075,0,1,5.57,0,0,0
pay_Zom9222379,252,card,mastercard,1,4,0,0.107,0,3,0.2,1,0,1
pay_Zom4183910,252,upi,none,0,155,5,0.109,0,1,9.93,0,0,0
pay_Zom4131076,252,upi,none,1,31,4,0.096,0,1,0.17,0,0,0
pay_Zom6832845,2059,upi,none,1,111,14,0.054,1,1,4.92,0,0,0
pay_Zom6430463,2059,netbanking,none,0,298,25,0.142,0,1,3.63,0,0,0
pay_Zom8858359,252,upi,none,0,360,32,0.246,0,1,1.34,0,0,0
pay_Zom5619177,2059,upi,none,0,0,0,0.003,1,1,2.28,0,0,0
pay_Zom3690116,252,card,visa,0,45,0,0.15,0,1,8.75,0,0,0
pay_Zom2155557,252,upi,none,0,217,16,0.418,0,1,6.73,0,1,1
pay_Zom9911007,2059,upi,none,1,92,4,0.032,0,1,1.59,0,1,1
pay_Zom3600895,252,upi,none,0,197,17,0.065,0,2,1.72,0,0,0
pay_Zom8539415,3360,netbanking,none,0,230,35,0.177,0,1,0.85,0,0,0
pay_Zom5960564,252,upi,none,0,70,2,0.015,0,1,1.92,0,0,0
pay_Zom5418267,252,card,visa,0,53,1,0.046,0,1,3.73,0,0,0
pay_Zom7159129,3360,netbanking,none,0,72,11,0.012,0,1,2.1,0,0,0
pay_Zom8618181,252,card,mastercard,1,126,17,0.119,1,1,4.52,0,0,0
pay_Zom1012076,3360,card,mastercard,0,54,1,0.041,0,3,5.76,1,0,1
pay_Zom9488562,3360,card,mastercard,0,178,5,0.044,0,1,1.35,0,0,0
pay_Zom7359295,252,netbanking,none,0,281,36,0.345,0,1,3.76,0,0,0
pay_Zom4112748,252,netbanking,none,0,39,3,0.026,1,1,2.74,0,0,0
pay_Zom1314067,252,netbanking,none,0,402,54,0.137,0,1,0.38,0,0,0
pay_Zom7108168,252,upi,none,1,116,9,0.235,0,1,1.2,0,0,0
pay_Zom5006173,252,upi,none,0,252,44,0.048,0,1,0.46,0,0,0
pay_Zom6380354,252,upi,none,0,13,1,0.141,0,1,5.7,0,1,1
pay_Zom2062698,252,upi,none,0,34,0,0.393,0,1,4.21,0,1,1
pay_Zom7501017,252,netbanking,none,0,46,3,0.067,0,1,5.69,0,0,0
pay_Zom4185480,3360,card,mastercard,0,43,4,0.12,0,1,3.59,0,0,0
pay_Zom9792431,2059,upi,none,0,22,0,0.284,0,1,2.56,0,1,1
pay_Zom9347489,2059,upi,none,0,243,4,0.148,0,1,2.26,0,0,0
pay_Zom3585897,252,upi,none,0,65,2,0.053,0,1,1.43,0,0,0
pay_Zom5750117,2059,upi,none,0,396,41,0.036,0,1,7.3,0,0,0
pay_Zom6412330,252,card,rupay,0,105,12,0.007,0,2,2.2,0,0,0
pay_Zom7875379,2059,upi,none,0,17,0,0.07,0,1,0.84,0,0,0
pay_Zom6402667,3360,upi,none,1,94,11,0.13,1,1,4.81,1,0,1
pay_Zom2853280,252,upi,none,0,605,71,0.008,1,2,1.44,0,0,0
pay_Zom2614912,2059,upi,none,1,99,16,0.09,0,1,0.89,0,0,0
pay_Zom9777848,2059,netbanking,none,0,0,0,0.191,0,1,5.48,0,0,0
pay_Zom2118702,3360,upi,none,0,324,55,0.008,0,1,2.08,0,0,0
pay_Zom1734460,2059,netbanking,none,0,32,5,0.008,0,3,0.79,0,0,0
pay_Zom3177250,252,upi,none,1,139,12,0.183,0,1,3.91,0,0,0
pay_Zom3997061,252,upi,none,0,86,8,0.223,0,1,5.94,0,0,0
pay_Zom1524686,252,upi,none,0,47,3,0.077,1,1,1.79,0,0,0
pay_Zom4390323,2059,card,mastercard,0,39,3,0.092,0,3,0.93,0,0,0
pay_Zom2796087,252,upi,none,0,317,13,0.19,0,1,0.09,0,0,0
pay_Zom9143162,2059,upi,none,0,291,37,0.046,0,1,7.09,0,0,0
pay_Zom4214793,252,upi,none,0,86,2,0.21,0,1,2.08,0,0,0
pay_Zom2656810,252,upi,none,0,35,2,0.045,0,1,7.66,0,0,0
pay_Zom1533803,252,upi,none,0,12,0,0.211,1,1,4.27,0,0,0
pay_Zom7519606,2059,upi,none,0,20,3,0.064,0,1,2.39,0,0,0
pay_Zom9219319,252,card,amex,0,88,3,0.03,0,3,4.2,1,0,1
pay_Zom9821818,252,upi,none,0,44,7,0.177,0,1,1.3,0,0,0
pay_Zom5293936,252,upi,none,0,5,0,0.214,0,3,0.77,0,0,0
pay_Zom1823520,252,upi,none,0,72,8,0.081,0,1,0.57,0,0,0
pay_Zom7146400,252,netbanking,none,0,164,11,0.023,0,1,8.72,0,0,0
pay_Zom4703113,2059,upi,none,0,266,18,0.226,0,1,4.77,0,0,0
pay_Zom2189067,252,netbanking,none,0,105,18,0.155,1,1,9.63,0,0,0
pay_Zom1219548,252,upi,none,0,154,8,0.158,0,1,5.05,0,0,0
pay_Zom4502044,2059,card,visa,0,54,2,0.206,1,1,1.71,0,0,0
pay_Zom9244416,3360,upi,none,0,82,9,0.01,0,1,9.73,0,0,0
pay_Zom2341452,2059,upi,none,0,156,21,0.029,0,1,3.1,0,0,0
pay_Zom8852729,252,card,amex,0,156,27,0.026,0,1,9.57,0,0,0
pay_Zom2018380,2059,card,visa,0,66,8,0.097,1,1,0.83,0,0,0
pay_Zom7055334,3360,card,visa,1,94,10,0.073,0,1,1.63,0,0,0
pay_Zom7978536,2059,card,visa,0,309,26,0.24,1,1,1.65,0,0,0
pay_Zom7191944,252,upi,none,0,119,13,0.0,0,1,0.02,0,0,0
pay_Zom1978112,252,upi,none,0,123,14,0.12,0,1,4.12,0,0,0
pay_Zom5459646,2059,upi,none,0,184,10,0.236,0,1,7.99,0,0,0
pay_Zom9875496,252,card,amex,1,14,1,0.018,0,1,8.76,0,0,0
pay_Zom1682046,252,upi,none,1,88,4,0.146,0,1,5.58,0,0,0
pay_Zom2180916,2059,netbanking,none,1,384,37,0.054,0,1,1.03,0,1,1
pay_Zom6098672,2059,upi,none,1,53,3,0.03,1,2,1.7,0,0,0
pay_Zom2307538,252,card,visa,0,41,2,0.057,0,2,1.41,0,0,0
pay_Zom4622201,2059,upi,none,0,110,13,0.042,0,1,2.09,0,0,0
pay_Zom9715516,252,upi,none,1,29,0,0.034,1,3,2.13,0,0,0
pay_Zom2629390,252,card,mastercard,0,97,2,0.027,0,2,7.74,0,0,0
pay_Zom2698275,2059,upi,none,1,20,0,0.036,0,1,0.39,0,0,0
pay_Zom4875838,252,netbanking,none,0,104,4,0.048,0,1,4.96,0,0,0
pay_Zom9919792,252,card,mastercard,0,110,5,0.327,0,1,2.99,0,0,0
pay_Zom7464782,3360,upi,none,1,65,9,0.161,1,1,4.07,0,1,1
pay_Zom4178618,252,card,rupay,0,57,5,0.006,0,1,7.84,0,0,0
pay_Zom4240006,252,card,rupay,1,33,3,0.221,0,1,9.92,0,0,0
pay_Zom9828037,3360,upi,none,0,48,5,0.155,0,1,0.04,0,0,0
pay_Zom5173551,2059,upi,none,0,82,11,0.14,1,1,6.73,0,0,0
pay_Zom4001408,2059,upi,none,1,34,0,0.289,0,1,0.7,0,1,1
pay_Zom7965641,2059,card,rupay,0,183,28,0.25,0,3,0.59,1,0,1
pay_Zom2770234,252,card,mastercard,0,148,26,0.037,0,1,8.38,0,0,0
pay_Zom7005628,2059,upi,none,0,37,1,0.045,0,1,9.91,0,0,0
pay_Zom8696054,252,upi,none,1,12,1,0.071,0,1,1.76,0,0,0
pay_Zom8165129,2059,upi,none,1,0,0,0.005,0,1,0.22,0,0,0
pay_Zom2746548,252,upi,none,0,108,3,0.161,1,1,5.89,0,0,0
pay_Zom3798595,2059,card,amex,0,28,1,0.169,0,6,6.55,0,1,1
pay_Zom4026551,252,card,rupay,1,1,0,0.106,1,1,0.82,0,0,0
pay_Zom7737011,252,upi,none,1,53,6,0.077,0,1,14.21,0,0,0
pay_Zom9467339,2059,card,mastercard,0,392,35,0.016,0,2,5.39,0,1,1
pay_Zom6662526,2059,upi,none,0,140,12,0.226,1,1,2.07,0,0,0
pay_Zom3653760,2059,upi,none,1,234,22,0.035,0,1,2.11,0,1,1
pay_Zom9957363,252,upi,none,0,18,1,0.022,1,1,1.45,0,0,0
pay_Zom8432510,252,upi,none,1,9,1,0.029,0,1,4.76,0,0,0
pay_Zom6911017,2059,card,visa,0,1,0,0.046,1,1,3.38,0,0,0
pay_Zom6287423,2059,upi,none,0,373,36,0.233,0,1,5.31,0,0,0
pay_Zom6446792,2059,upi,none,0,42,3,0.137,0,1,2.69,0,0,0
pay_Zom7236418,3360,upi,none,1,73,12,0.17,0,6,0.19,0,0,0
pay_Zom7917972,2059,upi,none,0,60,8,0.192,0,3,7.3,0,0,0
pay_Zom8224069,252,upi,none,0,157,6,0.03,0,1,2.11,0,0,0
pay_Zom6426605,2059,upi,none,0,44,3,0.001,1,1,4.56,0,0,0
pay_Zom5038654,3360,netbanking,none,1,92,6,0.11,0,1,1.01,0,0,0
pay_Zom4589118,2059,card,amex,0,650,115,0.005,0,1,1.04,0,0,0
pay_Zom7292514,2059,upi,none,0,70,6,0.174,0,1,1.59,0,0,0
pay_Zom5262908,2059,card,amex,0,96,2,0.071,0,1,1.47,0,0,0
pay_Zom7039941,252,upi,none,0,83,7,0.107,0,1,1.15,0,0,0
pay_Zom8590070,252,upi,none,0,195,13,0.019,0,2,1.35,0,1,1
pay_Zom8507800,252,upi,none,0,37,4,0.012,0,1,0.53,0,0,0
pay_Zom7662074,3360,upi,none,0,22,1,0.038,0,1,0.05,0,0,0
pay_Zom1003282,2059,card,mastercard,1,168,4,0.045,1,1,13.1,0,0,0
pay_Zom1581546,252,upi,none,1,64,2,0.111,0,1,0.27,0,0,0
pay_Zom5772818,3360,card,mastercard,1,294,19,0.071,1,1,1.53,1,0,1
pay_Zom1273509,252,upi,none,0,123,9,0.138,0,1,6.31,0,0,0
pay_Zom9684044,252,upi,none,1,99,15,0.001,1,1,0.01,0,0,0
pay_Zom3266362,2059,card,visa,0,8,0,0.124,0,3,5.3,0,0,0
pay_Zom6064062,2059,upi,none,0,157,3,0.22,0,1,1.91,0,0,0
pay_Zom1110206,252,upi,none,0,139,20,0.063,0,1,0.84,0,0,0
pay_Zom6038767,252,upi,none,0,122,19,0.008,0,3,0.57,0,0,0
pay_Zom4722641,252,upi,none,0,37,3,0.069,0,1,6.3,0,0,0
pay_Zom4604128,252,netbanking,none,0,351,23,0.11,0,1,1.19,0,0,0
pay_Zom6283223,252,upi,none,0,46,6,0.026,0,1,2.25,0,0,0
pay_Zom1364088,252,upi,none,0,19,0,0.015,0,1,1.55,0,0,0
pay_Zom5629792,252,card,visa,0,523,87,0.074,1,1,7.08,0,0,0
pay_Zom9577712,252,upi,none,0,164,25,0.003,1,1,0.54,0,0,0
pay_Zom3595683,252,upi,none,0,64,6,0.065,0,1,14.42,0,0,0
pay_Zom2581875,252,upi,none,0,329,21,0.011,0,2,0.07,0,0,0
pay_Zom1633110,2059,upi,none,0,11,0,0.017,0,1,0.78,0,0,0
pay_Zom8723723,2059,upi,none,0,11,1,0.11,1,1,2.24,0,0,0
pay_Zom6966913,252,upi,none,0,137,19,0.006,1,1,0.67,0,0,0
pay_Zom3619042,252,card,visa,1,23,1,0.088,1,1,1.0,0,0,0
pay_Zom3322104,252,upi,none,0,298,6,0.075,0,6,15.27,0,0,0
pay_Zom5445763,252,upi,none,0,220,26,0.156,2,1,3.32,0,0,0
pay_Zom7158628,252,upi,none,1,43,7,0.281,0,1,0.16,0,1,1
pay_Zom5191903,252,upi,none,0,263,35,0.015,0,1,2.26,0,0,0
pay_Zom4908993,252,netbanking,none,0,5,0,0.329,0,1,3.05,0,1,1
pay_Zom5299058,2059,upi,none,0,95,8,0.48,0,2,1.4,0,1,1
pay_Zom6038238,252,upi,none,0,329,12,0.096,0,1,7.65,0,0,0
pay_Zom2541912,252,upi,none,0,232,38,0.072,0,1,5.81,0,0,0
pay_Zom7707501,2059,upi,none,1,52,3,0.04,0,1,1.81,0,0,0
pay_Zom4647992,252,card,amex,0,24,3,0.016,0,1,4.96,0,0,0
pay_Zom2295227,252,upi,none,0,28,0,0.041,0,1,2.64,0,0,0
pay_Zom6447428,252,upi,none,0,86,3,0.126,0,1,5.87,0,0,0
pay_Zom9095563,252,upi,none,1,108,13,0.046,0,1,2.34,0,1,1
pay_Zom3900822,2059,upi,none,1,4,0,0.178,0,1,0.41,0,0,0
pay_Zom9191918,252,upi,none,0,64,3,0.289,0,1,1.3,0,1,1
